period,session_id,region,device,user_segment,peak_hour,promo_shown,app_open,store_view,cart_add,checkout_start,order_placed,sessions
current,ORD-01205,north,android,casual,0,1,1,1,1,1,1,1
current,ORD-01206,north,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01207,north,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01208,north,android,casual,0,0,1,1,1,1,1,1
current,ORD-01209,north,web,power_user,0,1,1,1,1,1,1,1
current,ORD-01210,north,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01211,north,android,casual,1,0,1,1,1,1,0,1
current,ORD-01212,north,web,power_user,1,0,1,1,1,1,0,1
current,ORD-01213,north,ios,new_user,0,1,1,1,1,1,0,1
current,ORD-01214,north,android,casual,0,0,1,1,1,1,1,1
current,ORD-01215,north,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01216,north,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01217,north,android,casual,1,1,1,1,1,1,1,1
current,ORD-01218,north,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01219,north,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01220,north,android,casual,0,0,1,1,1,0,0,1
current,ORD-01221,north,web,power_user,1,1,1,1,1,0,0,1
current,ORD-01222,north,ios,new_user,1,0,1,1,1,0,0,1
current,ORD-01223,north,android,casual,0,0,1,1,1,0,0,1
current,ORD-01224,north,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01225,north,ios,new_user,0,1,1,1,1,0,0,1
current,ORD-01226,north,android,casual,1,0,1,1,1,1,1,1
current,ORD-01227,north,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01228,north,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01229,north,android,casual,0,1,1,1,1,1,1,1
current,ORD-01230,north,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01231,north,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01232,north,android,casual,1,0,1,1,1,1,1,1
current,ORD-01233,north,web,power_user,0,1,1,1,1,1,1,1
current,ORD-01234,north,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01235,north,android,casual,0,0,1,1,1,1,0,1
current,ORD-01236,north,web,power_user,1,0,1,1,0,0,0,1
current,ORD-01237,north,ios,new_user,1,1,1,1,0,0,0,1
current,ORD-01238,north,android,casual,0,0,1,1,0,0,0,1
current,ORD-01239,north,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01240,north,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01241,north,android,casual,1,1,1,1,0,0,0,1
current,ORD-01242,north,web,power_user,1,0,1,1,0,0,0,1
current,ORD-01243,north,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01244,north,android,casual,0,0,1,1,0,0,0,1
current,ORD-01245,north,web,power_user,0,1,1,1,0,0,0,1
current,ORD-01246,north,ios,new_user,1,0,1,0,0,0,0,1
current,ORD-01247,north,android,casual,1,0,1,0,0,0,0,1
current,ORD-01248,north,web,power_user,0,0,1,0,0,0,0,1
current,ORD-01249,north,ios,new_user,0,1,1,0,0,0,0,1
current,ORD-01250,north,android,casual,0,0,1,0,0,0,0,1
current,ORD-01251,north,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01252,north,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01253,north,android,casual,0,1,1,1,1,1,1,1
current,ORD-01254,north,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01255,north,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01256,north,android,casual,1,0,1,1,1,1,1,1
current,ORD-01257,north,web,power_user,1,1,1,1,1,1,1,1
current,ORD-01258,north,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01259,north,android,casual,0,0,1,1,1,1,0,1
current,ORD-01260,north,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01261,south,android,power_user,1,1,1,1,1,1,1,1
current,ORD-01262,south,web,new_user,1,0,1,1,1,0,0,1
current,ORD-01263,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01264,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01265,south,web,new_user,0,1,1,1,0,0,0,1
current,ORD-01266,south,ios,casual,1,0,1,1,0,0,0,1
current,ORD-01267,south,android,power_user,1,0,1,1,0,0,0,1
current,ORD-01268,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01269,south,ios,casual,0,1,1,1,0,0,0,1
current,ORD-01270,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01271,south,web,new_user,1,0,1,1,0,0,0,1
current,ORD-01272,south,ios,casual,1,0,1,1,0,0,0,1
current,ORD-01273,south,android,power_user,0,1,1,1,0,0,0,1
current,ORD-01274,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01275,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01276,south,android,power_user,1,0,1,0,0,0,0,1
current,ORD-01277,south,web,new_user,1,1,1,0,0,0,0,1
current,ORD-01278,south,ios,casual,0,0,1,0,0,0,0,1
current,ORD-01279,south,android,power_user,0,0,1,0,0,0,0,1
current,ORD-01280,south,web,new_user,0,0,1,0,0,0,0,1
current,ORD-01281,south,ios,casual,1,1,1,1,1,1,1,1
current,ORD-01282,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01283,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01284,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01285,south,android,power_user,0,1,1,1,1,1,1,1
current,ORD-01286,south,web,new_user,1,0,1,1,1,1,0,1
current,ORD-01287,south,ios,casual,1,0,1,1,1,1,0,1
current,ORD-01288,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01289,south,web,new_user,0,1,1,1,1,0,0,1
current,ORD-01290,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01291,south,android,power_user,1,0,1,1,1,0,0,1
current,ORD-01292,south,web,new_user,1,0,1,1,1,0,0,1
current,ORD-01293,south,ios,casual,0,1,1,1,1,0,0,1
current,ORD-01294,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01295,south,web,new_user,0,0,1,1,1,0,0,1
current,ORD-01296,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01297,south,android,power_user,1,1,1,1,1,1,1,1
current,ORD-01298,south,web,new_user,0,0,1,1,1,1,0,1
current,ORD-01299,south,ios,casual,0,0,1,1,1,1,0,1
current,ORD-01300,south,android,power_user,0,0,1,1,1,1,0,1
current,ORD-01301,south,web,new_user,1,1,1,1,1,1,0,1
current,ORD-01302,south,ios,casual,1,0,1,1,1,1,0,1
current,ORD-01303,south,android,power_user,0,0,1,1,1,1,0,1
current,ORD-01304,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01305,south,ios,casual,0,1,1,1,1,1,1,1
current,ORD-01306,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01307,south,web,new_user,1,0,1,1,1,1,1,1
current,ORD-01308,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01309,south,android,power_user,0,1,1,1,1,1,1,1
current,ORD-01310,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01311,south,ios,casual,1,0,1,1,1,1,0,1
current,ORD-01312,south,android,power_user,1,0,1,1,1,1,0,1
current,ORD-01313,south,web,new_user,0,1,1,1,0,0,0,1
current,ORD-01314,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01315,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01316,south,web,new_user,1,0,1,1,0,0,0,1
current,ORD-01317,south,ios,casual,1,1,1,1,0,0,0,1
current,ORD-01318,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01319,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01320,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01321,south,android,power_user,1,1,1,1,0,0,0,1
current,ORD-01322,south,web,new_user,1,0,1,1,0,0,0,1
current,ORD-01323,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01324,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01325,south,web,new_user,0,1,1,1,0,0,0,1
current,ORD-01326,south,ios,casual,1,0,1,0,0,0,0,1
current,ORD-01327,south,android,power_user,1,0,1,0,0,0,0,1
current,ORD-01328,south,web,new_user,0,0,1,0,0,0,0,1
current,ORD-01329,south,ios,casual,0,1,1,0,0,0,0,1
current,ORD-01330,south,android,power_user,0,0,1,0,0,0,0,1
current,ORD-01331,south,web,new_user,1,0,1,1,1,1,1,1
current,ORD-01332,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01333,south,android,power_user,0,1,1,1,1,1,1,1
current,ORD-01334,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01335,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01336,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01337,south,web,new_user,1,1,1,1,1,0,0,1
current,ORD-01338,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01339,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01340,south,web,new_user,0,0,1,1,1,0,0,1
current,ORD-01341,south,ios,casual,1,1,1,1,1,0,0,1
current,ORD-01342,south,android,power_user,1,0,1,1,1,0,0,1
current,ORD-01343,south,web,new_user,0,0,1,1,1,0,0,1
current,ORD-01344,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01345,south,android,power_user,0,1,1,1,1,0,0,1
current,ORD-01346,south,web,new_user,1,0,1,1,1,1,1,1
current,ORD-01347,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01348,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01349,south,web,new_user,0,1,1,1,1,1,0,1
current,ORD-01350,south,ios,casual,0,0,1,1,1,1,0,1
current,ORD-01351,south,android,power_user,1,0,1,1,1,1,0,1
current,ORD-01352,south,web,new_user,1,0,1,1,1,1,0,1
current,ORD-01353,south,ios,casual,0,1,1,1,1,1,0,1
current,ORD-01354,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01355,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01356,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01357,south,android,power_user,1,1,1,1,1,1,1,1
current,ORD-01358,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01359,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01360,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01361,south,web,new_user,1,1,1,1,1,1,0,1
current,ORD-01362,south,ios,casual,1,0,1,1,1,1,0,1
current,ORD-01363,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01364,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01365,south,ios,casual,0,1,1,1,0,0,0,1
current,ORD-01366,south,android,power_user,1,0,1,1,0,0,0,1
current,ORD-01367,south,web,new_user,1,0,1,1,0,0,0,1
current,ORD-01368,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01369,south,android,power_user,0,1,1,1,0,0,0,1
current,ORD-01370,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01371,south,ios,casual,1,0,1,1,0,0,0,1
current,ORD-01372,south,android,power_user,1,0,1,1,0,0,0,1
current,ORD-01373,south,web,new_user,0,1,1,1,0,0,0,1
current,ORD-01374,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01375,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01376,south,web,new_user,1,0,1,0,0,0,0,1
current,ORD-01377,south,ios,casual,1,1,1,0,0,0,0,1
current,ORD-01378,south,android,power_user,0,0,1,0,0,0,0,1
current,ORD-01379,south,web,new_user,0,0,1,0,0,0,0,1
current,ORD-01380,south,ios,casual,0,0,1,0,0,0,0,1
current,ORD-01381,south,android,power_user,1,1,1,1,1,1,1,1
current,ORD-01382,south,web,new_user,1,0,1,1,1,1,1,1
current,ORD-01383,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01384,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01385,south,web,new_user,0,1,1,1,1,1,1,1
current,ORD-01386,south,ios,casual,1,0,1,1,1,1,0,1
current,ORD-01387,south,android,power_user,1,0,1,1,1,1,0,1
current,ORD-01388,south,web,new_user,0,0,1,1,1,0,0,1
current,ORD-01389,south,ios,casual,0,1,1,1,1,0,0,1
current,ORD-01390,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01391,south,web,new_user,1,0,1,1,1,0,0,1
current,ORD-01392,south,ios,casual,1,0,1,1,1,0,0,1
current,ORD-01393,south,android,power_user,0,1,1,1,1,0,0,1
current,ORD-01394,south,web,new_user,0,0,1,1,1,0,0,1
current,ORD-01395,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01396,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01397,south,web,new_user,1,1,1,1,1,1,1,1
current,ORD-01398,south,ios,casual,0,0,1,1,1,1,0,1
current,ORD-01399,south,android,power_user,0,0,1,1,1,1,0,1
current,ORD-01400,south,web,new_user,0,0,1,1,1,1,0,1
current,ORD-01401,south,ios,casual,1,1,1,1,1,1,0,1
current,ORD-01402,south,android,power_user,1,0,1,1,1,1,0,1
current,ORD-01403,south,web,new_user,0,0,1,1,1,1,0,1
current,ORD-01404,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01405,south,android,power_user,0,1,1,1,1,1,1,1
current,ORD-01406,south,web,new_user,1,0,1,1,1,1,1,1
current,ORD-01407,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01408,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01409,south,web,new_user,0,1,1,1,1,1,1,1
current,ORD-01410,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01411,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01412,south,web,new_user,1,0,1,1,1,0,0,1
current,ORD-01413,south,ios,casual,0,1,1,1,1,0,0,1
current,ORD-01414,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01415,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01416,south,ios,casual,1,0,1,1,0,0,0,1
current,ORD-01417,south,android,power_user,1,1,1,1,0,0,0,1
current,ORD-01418,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01419,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01420,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01421,south,web,new_user,1,1,1,1,0,0,0,1
current,ORD-01422,south,ios,casual,1,0,1,1,0,0,0,1
current,ORD-01423,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01424,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01425,south,ios,casual,0,1,1,1,0,0,0,1
current,ORD-01426,south,android,power_user,1,0,1,0,0,0,0,1
current,ORD-01427,south,web,new_user,1,0,1,0,0,0,0,1
current,ORD-01428,south,ios,casual,0,0,1,0,0,0,0,1
current,ORD-01429,south,android,power_user,0,1,1,0,0,0,0,1
current,ORD-01430,south,web,new_user,0,0,1,0,0,0,0,1
current,ORD-01431,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01432,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01433,south,web,new_user,0,1,1,1,1,1,1,1
current,ORD-01434,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01435,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01436,south,web,new_user,1,0,1,1,1,1,0,1
current,ORD-01437,south,ios,casual,1,1,1,1,1,1,0,1
current,ORD-01438,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01439,south,web,new_user,0,0,1,1,1,0,0,1
current,ORD-01440,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01441,south,android,power_user,1,1,1,1,1,0,0,1
current,ORD-01442,south,web,new_user,1,0,1,1,1,0,0,1
current,ORD-01443,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01444,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01445,south,web,new_user,0,1,1,1,1,0,0,1
current,ORD-01446,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01447,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01448,south,web,new_user,0,0,1,1,1,1,0,1
current,ORD-01449,south,ios,casual,0,1,1,1,1,1,0,1
current,ORD-01450,south,android,power_user,0,0,1,1,1,1,0,1
current,ORD-01451,south,web,new_user,1,0,1,1,1,1,0,1
current,ORD-01452,south,ios,casual,1,0,1,1,1,1,0,1
current,ORD-01453,south,android,power_user,0,1,1,1,1,1,0,1
current,ORD-01454,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01455,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01456,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01457,south,web,new_user,1,1,1,1,1,1,1,1
current,ORD-01458,south,ios,casual,0,0,1,1,1,1,1,1
current,ORD-01459,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01460,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01461,south,ios,casual,1,1,1,1,1,1,0,1
current,ORD-01462,south,android,power_user,1,0,1,1,1,1,0,1
current,ORD-01463,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01464,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01465,south,android,power_user,0,1,1,1,0,0,0,1
current,ORD-01466,south,web,new_user,1,0,1,1,0,0,0,1
current,ORD-01467,south,ios,casual,1,0,1,1,0,0,0,1
current,ORD-01468,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01469,south,web,new_user,0,1,1,1,0,0,0,1
current,ORD-01470,south,ios,casual,0,0,1,1,0,0,0,1
current,ORD-01471,south,android,power_user,1,0,1,1,0,0,0,1
current,ORD-01472,south,web,new_user,1,0,1,1,0,0,0,1
current,ORD-01473,south,ios,casual,0,1,1,1,0,0,0,1
current,ORD-01474,south,android,power_user,0,0,1,1,0,0,0,1
current,ORD-01475,south,web,new_user,0,0,1,1,0,0,0,1
current,ORD-01476,south,ios,casual,1,0,1,0,0,0,0,1
current,ORD-01477,south,android,power_user,1,1,1,0,0,0,0,1
current,ORD-01478,south,web,new_user,0,0,1,0,0,0,0,1
current,ORD-01479,south,ios,casual,0,0,1,0,0,0,0,1
current,ORD-01480,south,android,power_user,0,0,1,0,0,0,0,1
current,ORD-01481,south,web,new_user,1,1,1,1,1,1,1,1
current,ORD-01482,south,ios,casual,1,0,1,1,1,1,1,1
current,ORD-01483,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01484,south,web,new_user,0,0,1,1,1,1,1,1
current,ORD-01485,south,ios,casual,0,1,1,1,1,1,1,1
current,ORD-01486,south,android,power_user,1,0,1,1,1,1,1,1
current,ORD-01487,south,web,new_user,1,0,1,1,1,0,0,1
current,ORD-01488,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01489,south,android,power_user,0,1,1,1,1,0,0,1
current,ORD-01490,south,web,new_user,0,0,1,1,1,0,0,1
current,ORD-01491,south,ios,casual,1,0,1,1,1,0,0,1
current,ORD-01492,south,android,power_user,1,0,1,1,1,0,0,1
current,ORD-01493,south,web,new_user,0,1,1,1,1,0,0,1
current,ORD-01494,south,ios,casual,0,0,1,1,1,0,0,1
current,ORD-01495,south,android,power_user,0,0,1,1,1,0,0,1
current,ORD-01496,south,web,new_user,1,0,1,1,1,1,1,1
current,ORD-01497,south,ios,casual,1,1,1,1,1,1,1,1
current,ORD-01498,south,android,power_user,0,0,1,1,1,1,1,1
current,ORD-01499,south,web,new_user,0,0,1,1,1,1,0,1
current,ORD-01500,south,ios,casual,0,0,1,1,1,1,0,1
current,ORD-01501,east,android,new_user,1,1,1,1,1,1,1,1
current,ORD-01502,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01503,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01504,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01505,east,web,casual,0,1,1,1,1,1,1,1
current,ORD-01506,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01507,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01508,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01509,east,ios,power_user,0,1,1,1,1,1,1,1
current,ORD-01510,east,android,new_user,0,0,1,1,1,1,0,1
current,ORD-01511,east,web,casual,1,0,1,1,1,1,0,1
current,ORD-01512,east,ios,power_user,1,0,1,1,1,1,0,1
current,ORD-01513,east,android,new_user,0,1,1,1,1,1,0,1
current,ORD-01514,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01515,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01516,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01517,east,web,casual,1,1,1,1,1,1,1,1
current,ORD-01518,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01519,east,android,new_user,0,0,1,1,1,0,0,1
current,ORD-01520,east,web,casual,0,0,1,1,1,0,0,1
current,ORD-01521,east,ios,power_user,1,1,1,1,1,0,0,1
current,ORD-01522,east,android,new_user,1,0,1,1,1,0,0,1
current,ORD-01523,east,web,casual,0,0,1,1,1,0,0,1
current,ORD-01524,east,ios,power_user,0,0,1,1,1,0,0,1
current,ORD-01525,east,android,new_user,0,1,1,1,1,0,0,1
current,ORD-01526,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01527,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01528,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01529,east,web,casual,0,1,1,1,1,1,1,1
current,ORD-01530,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01531,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01532,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01533,east,ios,power_user,0,1,1,1,1,1,1,1
current,ORD-01534,east,android,new_user,0,0,1,1,1,1,0,1
current,ORD-01535,east,web,casual,0,0,1,1,1,1,0,1
current,ORD-01536,east,ios,power_user,1,0,1,1,1,1,0,1
current,ORD-01537,east,android,new_user,1,1,1,1,0,0,0,1
current,ORD-01538,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01539,east,ios,power_user,0,0,1,1,0,0,0,1
current,ORD-01540,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01541,east,web,casual,1,1,1,1,0,0,0,1
current,ORD-01542,east,ios,power_user,1,0,1,1,0,0,0,1
current,ORD-01543,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01544,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01545,east,ios,power_user,0,1,1,1,0,0,0,1
current,ORD-01546,east,android,new_user,1,0,1,0,0,0,0,1
current,ORD-01547,east,web,casual,1,0,1,0,0,0,0,1
current,ORD-01548,east,ios,power_user,0,0,1,0,0,0,0,1
current,ORD-01549,east,android,new_user,0,1,1,0,0,0,0,1
current,ORD-01550,east,web,casual,0,0,1,0,0,0,0,1
current,ORD-01551,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01552,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01553,east,web,casual,0,1,1,1,1,1,1,1
current,ORD-01554,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01555,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01556,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01557,east,ios,power_user,1,1,1,1,1,1,1,1
current,ORD-01558,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01559,east,web,casual,0,0,1,1,1,1,0,1
current,ORD-01560,east,ios,power_user,0,0,1,1,1,1,0,1
current,ORD-01561,east,android,new_user,1,1,1,1,1,1,0,1
current,ORD-01562,east,web,casual,1,0,1,1,1,1,0,1
current,ORD-01563,east,ios,power_user,0,0,1,1,1,1,0,1
current,ORD-01564,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01565,east,web,casual,0,1,1,1,1,1,1,1
current,ORD-01566,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01567,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01568,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01569,east,ios,power_user,0,1,1,1,1,0,0,1
current,ORD-01570,east,android,new_user,0,0,1,1,1,0,0,1
current,ORD-01571,east,web,casual,1,0,1,1,1,0,0,1
current,ORD-01572,east,ios,power_user,1,0,1,1,1,0,0,1
current,ORD-01573,east,android,new_user,0,1,1,1,1,0,0,1
current,ORD-01574,east,web,casual,0,0,1,1,1,0,0,1
current,ORD-01575,east,ios,power_user,0,0,1,1,1,0,0,1
current,ORD-01576,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01577,east,web,casual,1,1,1,1,1,1,1,1
current,ORD-01578,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01579,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01580,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01581,east,ios,power_user,1,1,1,1,1,1,1,1
current,ORD-01582,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01583,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01584,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01585,east,android,new_user,0,1,1,1,1,1,0,1
current,ORD-01586,east,web,casual,1,0,1,1,0,0,0,1
current,ORD-01587,east,ios,power_user,1,0,1,1,0,0,0,1
current,ORD-01588,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01589,east,web,casual,0,1,1,1,0,0,0,1
current,ORD-01590,east,ios,power_user,0,0,1,1,0,0,0,1
current,ORD-01591,east,android,new_user,1,0,1,1,0,0,0,1
current,ORD-01592,east,web,casual,1,0,1,1,0,0,0,1
current,ORD-01593,east,ios,power_user,0,1,1,1,0,0,0,1
current,ORD-01594,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01595,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01596,east,ios,power_user,1,0,1,0,0,0,0,1
current,ORD-01597,east,android,new_user,1,1,1,0,0,0,0,1
current,ORD-01598,east,web,casual,0,0,1,0,0,0,0,1
current,ORD-01599,east,ios,power_user,0,0,1,0,0,0,0,1
current,ORD-01600,east,android,new_user,0,0,1,0,0,0,0,1
current,ORD-01601,east,web,casual,1,1,1,1,1,1,1,1
current,ORD-01602,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01603,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01604,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01605,east,ios,power_user,0,1,1,1,1,1,1,1
current,ORD-01606,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01607,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01608,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01609,east,android,new_user,0,1,1,1,1,1,0,1
current,ORD-01610,east,web,casual,0,0,1,1,1,1,0,1
current,ORD-01611,east,ios,power_user,1,0,1,1,1,1,0,1
current,ORD-01612,east,android,new_user,1,0,1,1,1,1,0,1
current,ORD-01613,east,web,casual,0,1,1,1,1,1,0,1
current,ORD-01614,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01615,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01616,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01617,east,ios,power_user,1,1,1,1,1,1,1,1
current,ORD-01618,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01619,east,web,casual,0,0,1,1,1,0,0,1
current,ORD-01620,east,ios,power_user,0,0,1,1,1,0,0,1
current,ORD-01621,east,android,new_user,1,1,1,1,1,0,0,1
current,ORD-01622,east,web,casual,1,0,1,1,1,0,0,1
current,ORD-01623,east,ios,power_user,0,0,1,1,1,0,0,1
current,ORD-01624,east,android,new_user,0,0,1,1,1,0,0,1
current,ORD-01625,east,web,casual,0,1,1,1,1,0,0,1
current,ORD-01626,east,ios,power_user,1,0,1,1,1,1,1,1
